id,sentence,label
"claim-2657,evidence-36224","Currently, humans are emitting around 29 billion tonnes of carbon dioxide into the atmosphere per year.[SEP]In the United States, electric power plants emit about 2.4 billion tons of carbon dioxide (CO2) each year, or roughly 40 percent of the nation's total emissions.",0
"claim-625,evidence-821972","I note particularly that sea-level rise is not affected by the warming; it continues at the same rate, 1.8 millimeters a year, according to a 1990 review by Andrew S. Trupin and John Wahr.[SEP]This corresponds to an average annual emission rate of 4–8 billion tons of CO equivalents in the period 2011–2040 and annually 10–16 billion tons of CO equivalents in the period 2011–2100 as a result of thawing permafrost.",0
"claim-625,evidence-843672","I note particularly that sea-level rise is not affected by the warming; it continues at the same rate, 1.8 millimeters a year, according to a 1990 review by Andrew S. Trupin and John Wahr.[SEP]During the last glacial period the sea-level has fluctuated 20–30 m as water was sequestered, primarily in the Northern Hemisphere ice sheets.",0
"claim-625,evidence-903984","I note particularly that sea-level rise is not affected by the warming; it continues at the same rate, 1.8 millimeters a year, according to a 1990 review by Andrew S. Trupin and John Wahr.[SEP]The proportion from wind and solar increases from 1.8% to 21%.",0
"claim-625,evidence-380024","I note particularly that sea-level rise is not affected by the warming; it continues at the same rate, 1.8 millimeters a year, according to a 1990 review by Andrew S. Trupin and John Wahr.[SEP](Blackburn & Holford-Strevens 2003 : 670 -- 1)",0
"claim-1619,evidence-509463",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]75520 WE Tom West Scorpion Showdown / Clay Ringold Reckoning In Fire Valley (1969),0
"claim-1619,evidence-539779",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]The highway is designated as an All-American Road.,0
"claim-1619,evidence-368297","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]The industry was traditionally noted for its numerous historical sites, beaches, waterfalls, mountain ranges and national parks.",0
"claim-1619,evidence-594169","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]It originated as the throat of a large volcano about 28 million years ago in the Miocene geological epoch, when molten rock intruded between existing sedimentary rocks.",0
"claim-1619,evidence-804908",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]They say that even if all the current pledges will be accomplished there is a chance for a 4.5 degree temperature rise in decades.,0
"claim-1619,evidence-1181990","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]Vacuum life varies from collector to collector, from 5 years to 15 years.",0
"claim-1619,evidence-1154494","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]In total, this would raise the length of the system by 6.5 kilometres and make it the most important transport artery.",0
"claim-1619,evidence-1055174",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]New York City was the site of successive tallest buildings in the world from 1913 to 1974.,0
"claim-1619,evidence-760715","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]It was later downgraded to 5.11 d (7a) when a block fell off near the lip, exposing a new handhold.",0
"claim-1619,evidence-975271","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]The project consists of three dams, five power plants, and multiple conduits and tunnels in the headwaters of the North Fork Feather River, a major tributary of the Feather -- Sacramento River systems.",0
"claim-1619,evidence-700994","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]It is a 44,000-acre (178 km ²) reservoir with over 750 miles (1,200 km) of wooded shoreline.",0
"claim-1619,evidence-418252","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]July 4, 1923.",0
"claim-1619,evidence-151585",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]Work began on the original Cliffs Pavilion during the 1930s.,0
"claim-1619,evidence-870669",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]The 928 ft gap connects Burkittsville in the Middletown Valley to the east with Gapland and Rohrersville in the Pleasant Valley to the west.,0
"claim-1619,evidence-1163345",Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]It was just the second year of the legal forward pass.,0
"claim-1619,evidence-687654","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]Championship bout featuring Larry Holmes vs. Scott Frank, to New Jersey in 50 years.",0
"claim-1619,evidence-154345","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]The tunnel would be 40 km long and provide a one-hour transit time for cars, including loading and unloading, and a two-hour service by rail to Copenhagen via the Ystad Line and the Oresund Line.",0
"claim-1619,evidence-45383","Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.[SEP]There was a great amount of opposition to the construction of the towers with critics believing breaking the height limit would lead to construction of many more tall skyscrapers, ruining the livability and charm of Center City.",0
"claim-2921,evidence-242968","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]The Institute 's principal task is to provide effective collection (mobilisation) and distribution (allocation) of public funds, in order to ensure the insured persons quality rights arising from the said funds.",0
"claim-2921,evidence-132139","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]Between 2010 and 2013, the number of Americans who believe the media under-reports the seriousness of global warming has been increasing, and the number who think media over-states it has been falling.",0
"claim-2921,evidence-1029101","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]The information is used for managing wildlife stocks and setting harvest quotas.",0
"claim-2921,evidence-221946","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]Deke Arndt leads the monitoring group at NOAA's National Centers for Environmental Information and offered an analogy in a report on NPR: ""The long-term warming is a lot like riding up an escalator over time.",0
"claim-2921,evidence-819981","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]It welcomes submissions with new methodology that is very extensively evaluated, and showing strong and significant results.",0
"claim-2921,evidence-769777","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP](Although part of the U.S. Department of Agriculture, the U.S. Forest Service has been funded in these Acts since the 1950s.)",0
"claim-2921,evidence-80887","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]GTOS: Global Terrestrial Observing System",0
"claim-2921,evidence-101182","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]It is funded through income from publications, investments, and member subscriptions.",0
"claim-2921,evidence-984548","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]It publishes eleven atmospheric and related oceanic and hydrologic journals (in print and online), sponsors as many as twelve conferences annually, and administers professional certification programs and awards.",0
"claim-2921,evidence-801415","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]Typically it consists of the annual management charge or AMC (the fee that the fund company charges annually to manage the fund, typically commission paid to fund managers) plus ` other ' charges incurred with running the fund.",0
"claim-2921,evidence-466242","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]The study confirms earlier research findings which identified the region as a hotspot for rising seas, with a potential to divert 3–4 times in the rate of rise, compared to the global average.",0
"claim-2921,evidence-834221","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""[SEP]The index ranges from a high of 1 to a low of 0, with higher numbers implying greater market power.",0
"claim-1146,evidence-765487","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]The region is essentially a transition zone between sub-tropical and temperate climates.",0
"claim-1146,evidence-999794","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]The name ""Antarctica"" is the romanised version of the Greek compound word ἀνταρκτική (""antarktiké""), feminine of ἀνταρκτικός (""antarktikós""), meaning ""opposite to the Arctic"", ""opposite to the north"".",0
"claim-1146,evidence-247008","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]The High Arctic camel lived at least 3.4 million years ago during a warmer period in a boreal-type forest environment.",0
"claim-1146,evidence-629116","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]A composite record of Arctic ice demonstrates that the floes' retreat began around 1900, experiencing more rapid melting beginning within the past 50 years.",0
"claim-1146,evidence-792207","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]The current scientific consensus is that: Earth's climate has warmed significantly since the late 1800s.",0
"claim-1146,evidence-427368","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]The climate is colder at high altitudes than at sea level because of the decreased air density.",0
"claim-1146,evidence-264751","“It’s far too early to tell if what we are seeing in the Arctic, and now the Antarctic, is a sharp shift towards warmer poles with less ice.[SEP]As a direct result sea surface temperatures in the western Pacific are generally warmer, by about than those in the Eastern Pacific.",0
"claim-1773,evidence-344973","The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]where is the angular velocity of the station, is its radius, and is linear acceleration at any point along its perimeter.",0
"claim-1773,evidence-940644",The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]Accurate measurement of solar forcing is crucial to understanding possible solar impact on terrestrial climate.,0
"claim-1773,evidence-448957","The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]It can be used in this way to calculate the amount of oxygen in air, notably via the use of the Orsat apparatus.",0
"claim-1773,evidence-231322",The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]Kelvin equation for saturation vapor pressure above a curved surface is:,0
"claim-1773,evidence-234283",The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]The increased radiative forcing due to increased CO in the Earth's atmosphere is based on the physical properties of CO and the non-saturated absorption windows where CO absorbs outgoing long-wave energy.,0
"claim-1773,evidence-1049692",The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]Current rates of sea level rise from satellite altimetry have been estimated to be 3.0 ± 0.4 millimetres (0.118 ± 0.016 in) per year for the period 1993–2017.,0
"claim-1773,evidence-761355","The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.[SEP]Globally there has been no statistically significant overall trend in precipitation over the past century, although trends have varied widely by region and over time.",0
"claim-1204,evidence-1036459","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]When this happens, it will almost certainly drive grain prices upward.",0
"claim-1204,evidence-578456","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Serious air quality deterioration has resulted from the massive use of coal and many Chinese cities suffer severe smog events.",0
"claim-1204,evidence-399136","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]In the early 1980s the county was abolished and the western half was transferred to the new Regional County Municipality of Brome-Missisquoi and the eastern half was transferred to the Regional County Municipality of Memphrémagog.",0
"claim-1204,evidence-1043891","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]When sediments are introduced into the coastal regions of the ocean, the proportion of land, marine and organic-derived sediment that characterizes the seafloor near sources of sediment output is altered.",0
"claim-1204,evidence-438565","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]The high humidity intensified the perception of heat and population suffering.",0
"claim-1204,evidence-573120","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]These areas formed during the last ice age, when a larger portion of Earth's water was bound up in ice sheets on land and when sea levels were low.",0
"claim-1204,evidence-1141115","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Based on sea-level data from the Mississippi Delta, the end of the Lake Agassiz–Ojibway (LAO) drainage occurred at 8.31 to 8.18 ka and ranges from 0.8 to 2.2 m. The sea-level data from the Rhine–Meuse Delta indicate a of near-instantaneous rise at 8.54 to 8.2 ka, in addition to 'normal' post-glacial sea-level rise.",0
"claim-1204,evidence-37727","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]In Great Britain, Lake Lapworth, Lake Harrison and Lake Pickering were examples of proglacial lakes.",0
"claim-1204,evidence-807350","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]The waste would be put into the lower mile of such a hole, within crystalline rock to isolate it from the environment.",0
"claim-1204,evidence-1022509","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Meltwater from melting ice sheets and glacier retreat contributes to a rise in the future sea level.",0
"claim-1204,evidence-843480","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Hickory Hills, Harford County, Maryland",0
"claim-1204,evidence-636423","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]A number of later studies have concluded that a global sea level rise of 200 to 270 cm (6.6 to 8.9 ft) this century is ""physically plausible"".",0
"claim-1204,evidence-246341","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Some scientists also pointed out that human activities that generated atmospheric aerosols (e.g., ""pollution"") could have cooling effects as well.",0
"claim-1204,evidence-932857","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]For some animals, dust baths are necessary to clean the feathers, skin, or fur, similar to bathing in water or wallowing in mud.",0
"claim-1204,evidence-45691","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]Other researchers have claimed that ""this scheme would bring water with high natural ""p""CO levels (associated with the nutrients) back to the surface, potentially causing exhalation of CO"".",0
"claim-1204,evidence-385388","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]The entire BTES is covered by a layer of insulation, on top of which a park is built.",0
"claim-1204,evidence-216073","Back in the late 1980s, the UN claimed that if global warming were not checked by 2000, rising sea levels would wash entire counties away.[SEP]A small temperature increase of only a few degrees can have almost immediate and adverse effect on tropical glaciers.",0
"claim-849,evidence-876626","The most notorious was 252 million years ago; it began when carbon warmed the planet by five degrees, accelerated when that warming triggered the release of methane in the Arctic, and ended with 97 percent of all life on Earth dead.”[SEP]and c. 800 – 1 B.C.",0
"claim-849,evidence-717227","The most notorious was 252 million years ago; it began when carbon warmed the planet by five degrees, accelerated when that warming triggered the release of methane in the Arctic, and ended with 97 percent of all life on Earth dead.”[SEP]15/19 = 0 · 7 8 9 4 7 3 6 8 4 2 1 0 5 2 6 3 1 5...",0
"claim-849,evidence-550524","The most notorious was 252 million years ago; it began when carbon warmed the planet by five degrees, accelerated when that warming triggered the release of methane in the Arctic, and ended with 97 percent of all life on Earth dead.”[SEP]The WHO estimates 3.7 million premature deaths worldwide in 2012 due to air pollution.",0
"claim-849,evidence-161245","The most notorious was 252 million years ago; it began when carbon warmed the planet by five degrees, accelerated when that warming triggered the release of methane in the Arctic, and ended with 97 percent of all life on Earth dead.”[SEP]It has been assigned radiometric ages between 88 and 87 million years and therefore reached its cooling stage in the Coniacian (Upper Cretaceous).",0
"claim-240,evidence-612808","In 1990 the United Nation’s Intergovernmental Panel on Climate Change (IPCC) predicted that temperatures would rise by 0.54F (0.3C) per decade.[SEP]Following the publication of Fourth Assessment Report of the Intergovernmental Panel on Climate Change (IPCC) in February 2007, the ""Paris Call for Action"" — read out by French President Jacques Chirac and supported by 46 countries — called for the United Nations Environment Programme to be replaced by a new and more powerful ""United Nations Environment Organization (UNEO)"", to be modelled on the World Health Organization.",0
"claim-240,evidence-92456","In 1990 the United Nation’s Intergovernmental Panel on Climate Change (IPCC) predicted that temperatures would rise by 0.54F (0.3C) per decade.[SEP]A microthermal climate is one of low annual mean temperatures, generally between 0 °C (32 °F) and 14 °C (57 °F) which experiences short summers and has a potential evaporation between 14 centimetres (5.5 in) and 43 centimetres (17 in).",0
"claim-240,evidence-1198065","In 1990 the United Nation’s Intergovernmental Panel on Climate Change (IPCC) predicted that temperatures would rise by 0.54F (0.3C) per decade.[SEP]A report released in March 2012 by the Intergovernmental Panel on Climate Change (IPCC) confirmed that a strong body of evidence links global warming to an increase in heat waves, a rise in episodes of heavy rainfall and other precipitation, and more frequent coastal flooding.",0
"claim-240,evidence-1092497","In 1990 the United Nation’s Intergovernmental Panel on Climate Change (IPCC) predicted that temperatures would rise by 0.54F (0.3C) per decade.[SEP]Even if human carbon dioxide emissions were to completely cease, atmospheric temperatures are not expected to decrease significantly for thousands of years.",0
"claim-2531,evidence-192502","""In 1999 New Scientist reported a comment by the leading Indian glaciologist Syed Hasnain, who said in an email interview with this author that all the glaciers in the central and eastern Himalayas could disappear by 2035.[SEP]Over time they may diminish, but will not disappear completely.",0
"claim-2531,evidence-991182","""In 1999 New Scientist reported a comment by the leading Indian glaciologist Syed Hasnain, who said in an email interview with this author that all the glaciers in the central and eastern Himalayas could disappear by 2035.[SEP]And there would be a net economic benefit.",0
"claim-2531,evidence-486936","""In 1999 New Scientist reported a comment by the leading Indian glaciologist Syed Hasnain, who said in an email interview with this author that all the glaciers in the central and eastern Himalayas could disappear by 2035.[SEP]An article in the ""New Scientist"" of February 6, 1975, and a popular book length version of the hypothesis, published in 1979 as ""The Quest for Gaia"", began to attract scientific and critical attention.",0
"claim-2531,evidence-187108","""In 1999 New Scientist reported a comment by the leading Indian glaciologist Syed Hasnain, who said in an email interview with this author that all the glaciers in the central and eastern Himalayas could disappear by 2035.[SEP]He was also interviewed in Contemporary magazine.",0
"claim-2880,evidence-128388","For example, geothermal energy is available at all times, concentrated solar thermal energy has storage capability, and wind energy can be stored in compressed air.[SEP]Renewable energy technologies encompass a broad, diverse array of technologies, including solar photovoltaics, solar thermal power plants and heating/cooling systems, wind farms, hydroelectricity, geothermal power plants, and ocean power systems and the use of biomass.",0
"claim-2880,evidence-850825","For example, geothermal energy is available at all times, concentrated solar thermal energy has storage capability, and wind energy can be stored in compressed air.[SEP]Wind powered electricity generation consumes no fuel, and emits no air pollution, unlike fossil fuel power sources.",0
"claim-2880,evidence-398703","For example, geothermal energy is available at all times, concentrated solar thermal energy has storage capability, and wind energy can be stored in compressed air.[SEP]Alternative to the transportation of liquefied natural gas is transportation of compressed natural gas.",0
"claim-2880,evidence-726573","For example, geothermal energy is available at all times, concentrated solar thermal energy has storage capability, and wind energy can be stored in compressed air.[SEP]Heat output may be used also for cooling (for example in Summer), thanks to an absorption chiller.",0
"claim-2880,evidence-882328","For example, geothermal energy is available at all times, concentrated solar thermal energy has storage capability, and wind energy can be stored in compressed air.[SEP]air or water) or actively by pumping it.",0
"claim-2076,evidence-216253","Snowfall is increasing in the fall and winter in the Northern Hemisphere and North America with many records being set.[SEP]The main forms of precipitation include drizzle, rain, sleet, snow, graupel and hail.",0
"claim-2076,evidence-655089",Snowfall is increasing in the fall and winter in the Northern Hemisphere and North America with many records being set.[SEP]12 inches of snow fell before the game and another four to five inches fell during the game.,0
"claim-2076,evidence-256354",Snowfall is increasing in the fall and winter in the Northern Hemisphere and North America with many records being set.[SEP]The peak receives copious amounts of snow during the winter.,0
"claim-2076,evidence-690679","Snowfall is increasing in the fall and winter in the Northern Hemisphere and North America with many records being set.[SEP]""2014 one of the warmest years on record globally"".",0
"claim-2508,evidence-947054","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]After 2000, the [[sea surface temperature]]s of the tropical Western Pacific, where a warm pool of water exists and where temperatures are heavily influenced by [[ENSO]], between 10°N - 10°S and 139° - 171° longitude became anti-correlated with temperatures at the [[tropopause]] in the same latitudes between 171° - 200° longitude, both measured since the early 1980s; although the correlation had been previously positive, since 2000 the SST anomalies increased while tropopause temperatures decreased.",0
"claim-2508,evidence-745063","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]This warmer area of ocean is a source for convection and is associated with cloudiness and rainfall.",0
"claim-2508,evidence-276610","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]The wet phase of enhanced convection and precipitation is followed by a dry phase where thunderstorm activity is suppressed.",0
"claim-2508,evidence-890273","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]The interdecadal pacific oscillation can create changes in the pacific ocean and lower atmosphere on decadal time scales.",0
"claim-2508,evidence-732066","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]The El Niño-Southern Oscillation affects the precipitation distribution, by altering rainfall patterns across the western United States, Midwest, the Southeast, and throughout the tropics.",0
"claim-2508,evidence-539576","""The Pacific Decadal Oscillation (PDO) is a temperature pattern in the Pacific Ocean that spends roughly 20-30 years in the cool phase or the warm phase.[SEP]Since 1979 temperature increase is considerably stronger over land while cooling has been observed over some oceanic regions in the Pacific Ocean and Southern Hemisphere; the spatial pattern of ocean temperature trend in those regions is possibly related to the pacific decadal oscillation and Southern Annular Mode.",0
"claim-2049,evidence-581876","The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.[SEP]However, this claim has yet to be substantiated.",0
"claim-2049,evidence-1122368","The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.[SEP]The year 1900 problem concerns the misinterpretation of years recorded by only their last two digits, and whether they occurred before or after the year 1900.",0
"claim-2049,evidence-545630","The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.[SEP]Drought (sport), an instance in which a team has gone a lengthy period of time without accomplishing some goal",0
"claim-2049,evidence-902330","The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.[SEP]""Rising sea levels threaten small Pacific island nations"".",0
"claim-2049,evidence-896972","The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.[SEP]The more sensitive a climate system is to increased greenhouse gases, the more likely it is to have decades when temperatures are much higher or much lower than the longer-term average.",0
"claim-1333,evidence-300476",“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]However this is not without potential problems as it alters the soil composition by adding phosphorus.,0
"claim-1333,evidence-699648","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]Until then, any oxygen produced by photosynthesis was consumed by oxidation of reduced materials, notably iron.",0
"claim-1333,evidence-231965",“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]They can either destroy contaminants or remove them from an exhaust stream before it is emitted into the atmosphere.,0
"claim-1333,evidence-812914","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]With the warming of the oceans and subsequent melting of glaciers and the polar ice caps, more and more fresh water is released into the high latitude regions where deep water is formed.",0
"claim-1333,evidence-641175",“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]The breakdown of ozone in the stratosphere results in reduced absorption of ultraviolet radiation.,0
"claim-1333,evidence-654168","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]Liquids tend to have better thermal conductivity than gases, and the ability to flow makes a liquid suitable for removing excess heat from mechanical components.",0
"claim-1333,evidence-828536","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]Some soils (for example, clay), due to lack of water can become consolidated rather than porous (as in the case of sandy soils).",0
"claim-1333,evidence-249279","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]Oyster reefs remove nitrogen from the water column and filter out suspended solids, subsequently reducing the likelihood or extent of harmful algal blooms or anoxic conditions.",0
"claim-1333,evidence-586751","“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]Physical water scarcity is where there is not enough water to meet all demands, including that needed for ecosystems to function effectively.",0
"claim-1333,evidence-3310",“The oceans will never become acid because there is such a huge buffering capacity in the oceans.[SEP]The amount of usable energy is the exergy of a system.,0
"claim-1316,evidence-264842","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]``Evidential reason'', a type of reason (argument) in contrast to an ``explanatory reason''",0
"claim-1316,evidence-625004","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The 1992 report, ""Responsible Science: Ensuring the Integrity of the Research Process"" was updated in 2017 by the report, ""Fostering Integrity in Research:",0
"claim-1316,evidence-410910","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The official policy of the United States was first to deter the use of bio-weapons against U.S. forces and secondarily to retaliate if deterrence failed.",0
"claim-1316,evidence-321857","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]Republican Richard Nixon was instrumental in founding the United States Environmental Protection Agency, and tried to install a third pillar of NATO dealing with environmental challenges such as acid rain and the greenhouse effect.",0
"claim-1316,evidence-46259","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]But this is definitely a Law above the law.",0
"claim-1316,evidence-1144764","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]While these measures are often recommended evidence to support them is poor.",0
"claim-1316,evidence-689914","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The point is whether one can exercise it.",0
"claim-1316,evidence-1177471","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The world has changed too much.",0
"claim-1316,evidence-604205","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]An economy that is able to sustain GDP growth without having a negative impact on the environment is said to be decoupled.",0
"claim-1316,evidence-730469","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The report says that for limiting warming to below 1.5C ""global net human-caused emissions of CO2 would need to fall by about 45% from 2010 levels by 2030, reaching ""net zero"" around 2050.",0
"claim-1316,evidence-492897","In pushing too hard for the case that global warming is universally bad for everything, the administration’s report undermines the reasonable case for climate action.[SEP]The concept of the struggle for existence concerns the competition or battle for resources needed to live.",0
"claim-1504,evidence-464979","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Among other findings, the report concluded that sea level rises could be up to two feet higher by the year 2100, even if efforts to reduce greenhouse gas emissions and to limit global warming are successful; coastal cities across the world could see so-called ""storm[s] of the century"" at least once a year.",0
"claim-1504,evidence-352655","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]""Climate Scientists Virtually Unanimous Anthropogenic Global Warming Is True"".",0
"claim-1504,evidence-563625","Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.[SEP]Tropical Storm Calvin (1999), storm was over open waters so there were no reports of deaths or damage",0
